,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
170,f000000000000104002,f2068,"CAFE NESCAFE VD 200g, ORIGINAL",30,1,0.0
171,f000000000001809338,f2341,CREOLINA PEARSON VIDRO 50ml,40,1,15.5
172,f000000000001945218,f5840,SANITIZANTE PO SURF SACHE 800g LIMAO E B,40,1,10.2
173,f000000000001951025,f5857,CHOCO NESTLE BOMBOM ESPEC 251g,50,1,13.5
174,f000000000001949446,f1103211,DET PO OMO LAVAG PERF CART 400g,50,1,11.2
175,f000000001954765001,f72889,"DET PO TIXAN YPE CART 800g, MACIEZ",50,1,14.5
176,f000000001954765002,f72888,"DET PO TIXAN YPE CART 800g, PRIMAVERA",50,1,14.5
177,f000000000001809937,f72471,FITA ADES PVC 3M INCOLOR 45mmX45m,50,1,8.99
178,f000000000001931115,f6169,LIMP VEJA M USO L500P450ml CAMPESTRE,50,1,5.99
179,f000000000001912478,f2206221,MOLHO TOM HEINZ SC 340g TRADICIONAL,50,1,4.2
180,f000000001952568001,f3011213,"PAPEL HIG FOLHALEV FS 30m 4UN, NEUTRO",50,1,3.5
181,f000000000001827274,f2991,SAL REFINADO DIANA 1kg,50,1,2.99
182,f000000000001934134,f72101,AB ALWAYS SUP PROT SUAVE C/ ABAS 8UN,50,1,4.99
183,f000000000000278003,f2353,"TOALHA PAPEL SNOB 60FL 2UN, BRANCA",50,1,7.2
184,f000000000000030001,f3804,"ACHOC NESCAU 200g, 2.0 ACTIGEN",50,1,5.5
185,f000000000001815501,f1374,ADOCANTE LIQ ZERO CAL 100ml,50,1,7.5
186,f000000000001930598,f5842,AMAC COMFORT CONC L500P400ml PURO CUID,50,1,12.99
187,f000000000001910063,f2430,CHOCO LACTA BOMBOM 1kg OURO BCO,50,50,1.2
188,f000000000001001002,f941,"CHOCO LACTA BOMBOM 1kg, SONHO VALSA",50,50,1.2
189,f000000000001811142,f72764,GUARDANAPO 33X30 SNOB FS 50UN,50,1,5.5
190,f000000000001930659,f72594,MAIONESE QUERO 495g,50,1,6.2
191,f000000000001810606,f5368,RODO BETTANIN VAI E VEM 30cm,50,1,22.2
192,f000000000001950881,f4060,RODO BETTANIN VAI E VEM 40cm,50,1,19.2
193,f000000000000265004,f5639,"HAV TRADICIONAL 43/44, PRETO",50,1,20.2
194,f000000000000229001,f2307212,"HAV TRADICIONAL 45/46, PRETO",50,1,20.99
195,f000000000001810611,f105125,VASSOURA BETTANIN NOVICA IDEAL CANTOS,50,1,24.5
196,f000000000001816948,f505,COB SORVETE SELECTA 300g CARAMELO,50,1,9.99
197,f000000000001816947,f504,COB SORVETE SELECTA 300g CHOCOLATE,50,1,10.99
198,f000000001904622007,f5452,"SAB REXONA 84g, ANTIBAC FRESH",50,1,2.99
199,f000000001904622009,f2904222,"SAB REXONA 84g, LIMP PROFUNDA",50,1,2.99
